datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012030511,1,0,1,2,10.66,13.635,56,8.9981,17,86,103
2012030512,1,0,1,2,10.66,15.15,52,0,15,122,137
2012030513,1,0,1,2,10.66,12.88,55,19.9995,11,109,120
2012030514,1,0,1,2,11.48,12.88,57,23.9994,13,115,128
2012030515,1,0,1,2,12.3,14.395,53,12.998,20,110,130
2012030516,1,0,1,1,12.3,13.635,45,19.9995,30,180,210
2012030517,1,0,1,3,12.3,13.635,45,19.9995,11,376,387
2012030518,1,0,1,3,11.48,11.365,55,43.9989,12,363,375
2012030519,1,0,1,1,10.66,12.88,53,15.0013,6,220,226
2012030520,1,0,1,1,10.66,11.365,37,31.0009,8,171,179
2012030521,1,0,1,1,10.66,11.365,37,26.0027,4,116,120
2012030522,1,0,1,1,9.84,10.605,35,22.0028,2,76,78
2012030523,1,0,1,1,9.02,9.09,37,39.0007,2,29,31
2012030600,1,0,1,1,9.02,10.605,37,19.9995,0,8,8
2012030601,1,0,1,1,8.2,9.85,44,16.9979,0,6,6
2012030602,1,0,1,1,8.2,9.85,44,15.0013,0,4,4
2012030603,1,0,1,1,7.38,8.335,51,19.0012,0,1,1
2012030604,1,0,1,1,7.38,8.335,51,19.9995,0,3,3
2012030605,1,0,1,1,7.38,9.09,51,15.0013,0,25,25
2012030606,1,0,1,1,7.38,10.605,51,7.0015,3,99,102
2012030607,1,0,1,1,6.56,9.09,55,8.9981,5,270,275
2012030608,1,0,1,1,6.56,9.09,59,7.0015,14,487,501
2012030609,1,0,1,1,9.02,13.635,47,0,11,222,233
2012030610,1,0,1,1,9.84,12.88,44,0,16,113,129
2012030611,1,0,1,1,10.66,12.88,41,11.0014,20,110,130
2012030612,1,0,1,1,10.66,13.635,41,7.0015,9,129,138
2012030613,1,0,1,1,12.3,15.15,39,8.9981,16,148,164
2012030614,1,0,1,1,13.12,15.15,36,15.0013,20,116,136
2012030615,1,0,1,1,13.94,15.15,36,19.9995,24,142,166
2012030616,1,0,1,1,14.76,16.665,32,19.0012,22,228,250
2012030617,1,0,1,1,14.76,16.665,34,19.0012,21,425,446
2012030618,1,0,1,1,13.94,15.15,42,22.0028,15,442,457
2012030619,1,0,1,1,13.94,15.15,46,19.9995,9,278,287
2012030620,1,0,1,1,13.12,15.91,49,12.998,3,184,187
2012030621,1,0,1,1,13.12,15.91,49,12.998,5,143,148
2012030622,1,0,1,1,11.48,13.635,56,11.0014,5,101,106
2012030623,1,0,1,1,11.48,13.635,61,15.0013,3,51,54
2012030700,1,0,1,1,11.48,12.88,65,19.0012,3,12,15
2012030701,1,0,1,1,12.3,13.635,61,19.9995,1,4,5
2012030702,1,0,1,1,12.3,14.395,56,19.0012,0,4,4
2012030703,1,0,1,1,12.3,13.635,56,23.9994,1,2,3
2012030704,1,0,1,1,11.48,12.88,61,22.0028,0,3,3
2012030705,1,0,1,1,11.48,12.88,56,19.9995,0,18,18
2012030706,1,0,1,1,11.48,12.88,61,26.0027,4,104,108
2012030707,1,0,1,1,10.66,11.365,65,26.0027,12,332,344
2012030708,1,0,1,1,11.48,12.88,61,19.9995,12,554,566
2012030709,1,0,1,1,12.3,13.635,61,22.0028,12,252,264
2012030710,1,0,1,1,14.76,16.665,50,19.9995,20,127,147
2012030711,1,0,1,1,17.22,21.21,38,19.9995,33,128,161
2012030712,1,0,1,1,18.04,21.97,38,26.0027,40,175,215
2012030713,1,0,1,1,20.5,24.24,34,27.9993,26,179,205
2012030714,1,0,1,1,21.32,25,36,22.0028,38,137,175
2012030715,1,0,1,1,22.14,25.76,37,30.0026,44,165,209
2012030716,1,0,1,1,22.96,26.515,37,27.9993,34,254,288
2012030717,1,0,1,1,22.96,26.515,43,32.9975,58,554,612
2012030718,1,0,1,1,22.96,26.515,40,31.0009,35,509,544
2012030719,1,0,1,1,22.14,25.76,42,23.9994,16,345,361
2012030720,1,0,1,1,20.5,24.24,51,16.9979,18,242,260
2012030721,1,0,1,1,18.04,21.97,62,16.9979,11,177,188
2012030722,1,0,1,1,18.86,22.725,59,19.9995,10,149,159
2012030723,1,0,1,1,18.04,21.97,62,22.0028,4,58,62
2012030800,1,0,1,1,18.04,21.97,62,22.0028,11,35,46
2012030801,1,0,1,1,18.86,22.725,63,22.0028,4,17,21
2012030802,1,0,1,1,18.86,22.725,63,26.0027,6,5,11
2012030803,1,0,1,1,18.86,22.725,63,26.0027,0,3,3
2012030804,1,0,1,1,18.04,21.97,72,19.0012,0,2,2
2012030805,1,0,1,1,17.22,21.21,77,15.0013,1,28,29
2012030806,1,0,1,1,17.22,21.21,77,16.9979,4,105,109
2012030807,1,0,1,1,17.22,21.21,77,23.9994,8,326,334
2012030808,1,0,1,1,18.04,21.97,77,26.0027,12,573,585
2012030809,1,0,1,1,18.86,22.725,72,31.0009,19,282,301
2012030810,1,0,1,1,20.5,24.24,68,31.0009,19,119,138
2012030811,1,0,1,2,22.14,25.76,60,31.0009,48,156,204
2012030812,1,0,1,2,22.96,26.515,60,30.0026,27,224,251
2012030813,1,0,1,2,24.6,31.06,49,43.0006,35,198,233
2012030814,1,0,1,2,25.42,31.06,43,43.0006,48,155,203
2012030815,1,0,1,1,26.24,31.06,38,46.0022,24,161,185
2012030816,1,0,1,2,25.42,31.06,41,43.0006,37,305,342
2012030817,1,0,1,1,25.42,31.06,38,43.9989,52,545,597
2012030818,1,0,1,2,25.42,31.06,38,36.9974,45,545,590
2012030819,1,0,1,2,24.6,31.06,40,30.0026,21,395,416
2012030820,1,0,1,2,24.6,31.06,43,26.0027,20,282,302
2012030821,1,0,1,1,24.6,31.06,43,26.0027,27,206,233
2012030822,1,0,1,1,22.96,26.515,49,22.0028,12,141,153
2012030823,1,0,1,2,22.96,26.515,49,30.0026,6,88,94
2012030900,1,0,1,2,23.78,27.275,49,31.0009,3,51,54
2012030901,1,0,1,3,22.96,26.515,52,32.9975,4,22,26
2012030902,1,0,1,3,19.68,23.485,77,27.9993,2,9,11
2012030903,1,0,1,1,18.86,22.725,77,35.0008,0,7,7
2012030904,1,0,1,3,16.4,20.455,66,19.0012,0,1,1
2012030905,1,0,1,3,16.4,20.455,66,19.0012,2,27,29
2012030906,1,0,1,2,16.4,20.455,50,23.9994,2,83,85
2012030907,1,0,1,2,15.58,19.695,40,19.9995,6,262,268
2012030908,1,0,1,2,13.94,14.395,42,35.0008,17,484,501
2012030909,1,0,1,2,13.94,14.395,42,35.0008,17,267,284
2012030910,1,0,1,2,13.94,14.395,36,32.9975,14,145,159
2012030911,1,0,1,2,14.76,16.665,34,23.9994,17,170,187
2012030912,1,0,1,1,14.76,16.665,34,27.9993,27,174,201
2012030913,1,0,1,2,15.58,19.695,29,26.0027,49,175,224
2012030914,1,0,1,1,17.22,21.21,28,31.0009,49,129,178
2012030915,1,0,1,1,18.86,22.725,24,16.9979,50,188,238
2012030916,1,0,1,1,19.68,23.485,23,27.9993,51,292,343
2012030917,1,0,1,1,18.86,22.725,24,26.0027,68,498,566
2012030918,1,0,1,1,18.04,21.97,26,35.0008,30,440,470
2012030919,1,0,1,1,17.22,21.21,28,40.9973,12,232,244
2012030920,1,0,1,1,15.58,19.695,32,23.9994,3,156,159
2012030921,1,0,1,1,14.76,16.665,34,22.0028,8,133,141
2012030922,1,0,1,1,13.94,14.395,31,32.9975,7,100,107
2012030923,1,0,1,1,13.12,15.15,33,19.9995,9,77,86
2012031000,1,0,0,1,12.3,13.635,36,23.9994,9,68,77
2012031001,1,0,0,1,12.3,14.395,36,16.9979,1,50,51
2012031002,1,0,0,1,10.66,12.12,41,16.9979,12,30,42
2012031003,1,0,0,1,10.66,11.365,41,19.9995,0,16,16
2012031004,1,0,0,1,9.84,10.605,41,23.9994,1,3,4
2012031005,1,0,0,1,9.02,10.605,42,19.0012,3,7,10
2012031006,1,0,0,1,9.02,10.605,44,19.0012,1,11,12
2012031007,1,0,0,1,9.02,10.605,44,16.9979,4,36,40
2012031008,1,0,0,1,9.02,10.605,44,19.9995,15,96,111
2012031009,1,0,0,1,9.84,10.605,41,22.0028,21,127,148
2012031010,1,0,0,1,10.66,11.365,35,27.9993,47,176,223
2012031011,1,0,0,1,12.3,13.635,33,22.0028,56,218,274
2012031012,1,0,0,1,12.3,13.635,33,22.0028,88,241,329
2012031013,1,0,0,1,13.12,15.15,29,19.0012,89,268,357
2012031014,1,0,0,1,13.94,15.91,27,19.0012,117,262,379
2012031015,1,0,0,1,13.94,18.18,25,0,132,274,406
2012031016,1,0,0,1,14.76,18.18,23,0,115,275,390
2012031017,1,0,0,1,14.76,18.94,23,0,104,250,354
2012031018,1,0,0,1,14.76,18.18,21,6.0032,67,230,297
2012031019,1,0,0,1,13.94,18.18,25,0,25,159,184
2012031020,1,0,0,1,13.12,16.665,33,8.9981,20,101,121
2012031021,1,0,0,1,12.3,14.395,39,15.0013,16,94,110
2012031022,1,0,0,1,10.66,12.88,44,11.0014,19,81,100
2012031023,1,0,0,1,10.66,12.88,41,12.998,6,77,83
2012031100,1,0,0,1,10.66,14.395,44,6.0032,7,62,69
2012031101,1,0,0,1,9.84,12.12,52,11.0014,4,57,61
2012031103,1,0,0,1,9.84,12.12,60,8.9981,15,51,66
2012031104,1,0,0,1,9.84,12.12,60,8.9981,7,15,22
2012031105,1,0,0,1,9.84,12.12,60,11.0014,2,5,7
2012031106,1,0,0,1,9.84,12.12,70,11.0014,2,8,10
2012031107,1,0,0,1,9.02,11.365,69,8.9981,2,15,17
2012031108,1,0,0,1,9.02,11.365,69,8.9981,4,68,72
2012031109,1,0,0,1,10.66,12.88,60,15.0013,20,70,90
2012031110,1,0,0,1,13.12,15.15,49,19.0012,71,147,218
2012031111,1,0,0,1,14.76,16.665,43,19.0012,90,209,299
2012031112,1,0,0,1,16.4,20.455,37,19.9995,146,264,410
2012031113,1,0,0,1,17.22,21.21,41,19.9995,176,288,464
2012031114,1,0,0,1,18.86,22.725,31,19.0012,212,289,501
2012031115,1,0,0,1,20.5,24.24,29,19.9995,201,286,487
2012031116,1,0,0,1,20.5,24.24,31,23.9994,208,301,509
2012031117,1,0,0,1,21.32,25,27,19.9995,199,299,498
2012031118,1,0,0,1,21.32,25,29,19.0012,133,256,389
2012031119,1,0,0,1,20.5,24.24,31,19.0012,55,203,258
2012031120,1,0,0,1,18.04,21.97,47,15.0013,42,129,171
2012031121,1,0,0,1,17.22,21.21,54,15.0013,37,110,147
2012031122,1,0,0,1,16.4,20.455,54,12.998,13,81,94
2012031123,1,0,0,1,16.4,20.455,50,11.0014,12,40,52
2012031200,1,0,1,1,15.58,19.695,54,12.998,4,20,24
2012031201,1,0,1,1,15.58,19.695,50,8.9981,1,9,10
2012031202,1,0,1,1,15.58,19.695,54,7.0015,4,5,9
2012031203,1,0,1,1,14.76,17.425,50,8.9981,0,2,2
2012031204,1,0,1,1,13.94,16.665,61,12.998,0,3,3
2012031205,1,0,1,1,13.94,16.665,61,12.998,1,15,16
2012031206,1,0,1,1,13.94,17.425,57,7.0015,2,86,88
2012031207,1,0,1,1,13.94,17.425,53,7.0015,9,259,268
2012031208,1,0,1,1,13.94,16.665,61,8.9981,17,547,564
2012031209,1,0,1,1,15.58,19.695,54,11.0014,21,260,281
2012031210,1,0,1,1,16.4,20.455,50,15.0013,39,98,137
2012031211,1,0,1,1,18.04,21.97,44,15.0013,39,111,150
2012031212,1,0,1,1,19.68,23.485,39,15.0013,59,162,221
2012031213,1,0,1,2,22.14,25.76,32,16.9979,74,176,250
2012031214,1,0,1,2,23.78,27.275,32,19.0012,76,145,221
2012031215,1,0,1,1,22.96,26.515,40,8.9981,74,159,233
2012031216,1,0,1,1,25.42,31.06,35,30.0026,77,255,332
2012031217,1,0,1,2,25.42,31.06,38,27.9993,87,557,644
2012031218,1,0,1,2,24.6,31.06,43,12.998,89,623,712
2012031219,1,0,1,2,22.96,26.515,49,15.0013,67,379,446
2012031220,1,0,1,2,22.96,26.515,49,15.0013,49,237,286
2012031221,1,0,1,2,22.14,25.76,56,15.0013,22,183,205
2012031222,1,0,1,2,22.96,26.515,56,15.0013,17,116,133
2012031223,1,0,1,1,22.96,26.515,56,15.0013,10,53,63
2012031300,1,0,1,2,22.96,26.515,52,12.998,5,21,26
2012031301,1,0,1,2,21.32,25,59,15.0013,2,14,16
2012031302,1,0,1,3,21.32,25,72,19.9995,0,1,1
2012031303,1,0,1,3,21.32,25,72,19.9995,0,2,2
2012031304,1,0,1,2,18.86,22.725,82,12.998,0,1,1
2012031305,1,0,1,2,18.86,22.725,82,12.998,0,24,24
2012031306,1,0,1,3,18.86,22.725,82,12.998,5,108,113
2012031307,1,0,1,2,18.86,22.725,82,19.0012,16,292,308
2012031308,1,0,1,1,18.86,22.725,82,19.0012,22,571,593
2012031309,1,0,1,1,19.68,23.485,82,19.0012,18,324,342
2012031310,1,0,1,1,21.32,25,77,15.0013,28,115,143
2012031311,1,0,1,1,22.14,25.76,73,19.0012,64,155,219
2012031312,1,0,1,1,24.6,30.305,60,19.0012,47,197,244
2012031313,1,0,1,1,24.6,30.305,60,26.0027,53,180,233
2012031314,1,0,1,1,26.24,31.06,53,22.0028,52,160,212
2012031315,1,0,1,1,28.7,31.82,39,15.0013,68,196,264
2012031316,1,0,1,1,29.52,32.575,34,26.0027,53,312,365
2012031317,1,0,1,1,28.7,31.82,37,7.0015,62,614,676
2012031318,1,0,1,1,28.7,31.82,34,19.9995,96,638,734
2012031319,1,0,1,1,26.24,31.06,47,15.0013,50,429,479
2012031320,1,0,1,1,24.6,31.06,49,11.0014,45,306,351
2012031321,1,0,1,1,23.78,27.275,56,7.0015,44,200,244
2012031322,1,0,1,1,22.96,26.515,60,6.0032,24,146,170
2012031323,1,0,1,1,22.96,26.515,56,8.9981,8,79,87
2012031400,1,0,1,1,22.14,25.76,60,7.0015,5,34,39
2012031401,1,0,1,1,21.32,25,63,6.0032,2,25,27
2012031402,1,0,1,1,20.5,24.24,68,12.998,0,2,2
2012031403,1,0,1,1,19.68,23.485,72,12.998,1,3,4
2012031404,1,0,1,1,19.68,23.485,67,6.0032,1,4,5
2012031405,1,0,1,1,18.04,21.97,82,8.9981,2,25,27
2012031406,1,0,1,1,18.04,21.97,82,6.0032,1,120,121
2012031407,1,0,1,1,18.04,21.97,82,7.0015,20,348,368
2012031408,1,0,1,1,18.04,21.97,82,0,34,628,662
2012031409,1,0,1,1,21.32,25,68,0,26,325,351
2012031410,1,0,1,1,22.96,26.515,56,7.0015,38,150,188
2012031411,1,0,1,2,25.42,31.06,41,11.0014,65,155,220
2012031412,1,0,1,2,26.24,31.06,29,0,55,212,267
2012031413,1,0,1,1,27.06,31.06,27,15.0013,57,197,254
2012031414,1,0,1,1,28.7,31.82,23,22.0028,61,163,224
2012031415,1,0,1,1,28.7,31.82,24,0,86,197,283
2012031416,1,0,1,1,29.52,31.82,25,12.998,78,278,356
2012031417,1,0,1,1,28.7,31.82,28,6.0032,140,642,782
2012031418,1,0,1,1,28.7,31.82,32,0,102,647,749
2012031419,1,0,1,1,26.24,31.06,33,11.0014,70,402,472
2012031420,1,0,1,1,25.42,31.06,35,7.0015,44,286,330
2012031421,1,0,1,1,24.6,31.06,40,6.0032,47,241,288
2012031422,1,0,1,1,21.32,25,55,8.9981,43,159,202
2012031423,1,0,1,1,22.96,26.515,43,11.0014,19,72,91
2012031500,1,0,1,1,22.14,25.76,49,8.9981,14,46,60
2012031501,1,0,1,1,20.5,24.24,59,7.0015,15,8,23
2012031502,1,0,1,1,20.5,24.24,59,0,14,5,19
2012031503,1,0,1,1,20.5,24.24,63,0,0,7,7
2012031504,1,0,1,1,18.04,21.97,77,7.0015,11,3,14
2012031505,1,0,1,1,18.86,22.725,67,0,2,24,26
2012031506,1,0,1,1,18.04,21.97,72,6.0032,4,113,117
2012031507,1,0,1,1,18.04,21.97,72,6.0032,14,367,381
2012031508,1,0,1,1,18.04,21.97,77,7.0015,21,602,623
2012031509,1,0,1,1,19.68,23.485,77,6.0032,30,285,315
2012031510,1,0,1,1,21.32,25,68,7.0015,34,130,164
2012031511,1,0,1,1,22.96,26.515,60,8.9981,60,151,211
2012031512,1,0,1,2,25.42,31.06,50,8.9981,59,206,265
2012031513,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
2012031514,1,0,1,2,29.52,32.575,30,7.0015,81,177,258
2012031515,1,0,1,1,29.52,32.575,32,15.0013,100,187,287
2012031516,1,0,1,1,29.52,32.575,37,26.0027,95,331,426
2012031517,1,0,1,1,28.7,31.82,39,16.9979,79,634,713
2012031518,1,0,1,1,27.06,31.06,44,19.0012,98,648,746
2012031519,1,0,1,2,26.24,31.06,50,12.998,72,353,425
2012031520,1,0,1,2,23.78,27.275,60,23.9994,60,270,330
2012031521,1,0,1,1,22.14,25.76,68,19.0012,36,207,243
2012031522,1,0,1,1,21.32,25,68,8.9981,32,137,169
2012031523,1,0,1,1,19.68,23.485,72,12.998,12,85,97
2012031600,1,0,1,1,18.04,21.97,77,16.9979,8,49,57
2012031601,1,0,1,2,17.22,21.21,82,22.0028,4,22,26
2012031602,1,0,1,2,17.22,21.21,82,12.998,0,4,4
2012031603,1,0,1,2,16.4,20.455,87,19.0012,0,3,3
2012031604,1,0,1,2,16.4,20.455,87,16.9979,0,3,3
2012031605,1,0,1,2,16.4,20.455,87,15.0013,2,30,32
2012031606,1,0,1,2,16.4,20.455,87,11.0014,3,96,99
2012031607,1,0,1,2,16.4,20.455,87,12.998,13,265,278
2012031608,1,0,1,2,16.4,20.455,87,15.0013,28,534,562
2012031609,1,0,1,2,17.22,21.21,82,0,35,277,312
2012031610,1,0,1,2,16.4,20.455,87,6.0032,44,136,180
2012031611,1,0,1,2,18.04,21.97,77,0,40,167,207
2012031612,1,0,1,2,18.04,21.97,82,8.9981,72,222,294
2012031613,1,0,1,2,18.86,22.725,77,6.0032,52,208,260
2012031614,1,0,1,2,19.68,23.485,72,0,56,146,202
2012031615,1,0,1,3,18.86,22.725,82,7.0015,19,88,107
2012031616,1,0,1,3,19.68,23.485,77,0,18,111,129
2012031617,1,0,1,3,19.68,23.485,82,6.0032,23,235,258
2012031618,1,0,1,3,19.68,23.485,82,6.0032,31,377,408
2012031619,1,0,1,2,18.86,22.725,88,0,23,273,296
2012031620,1,0,1,1,18.86,22.725,88,0,31,204,235
2012031621,1,0,1,2,18.04,21.97,94,0,8,144,152
2012031622,1,0,1,2,18.04,21.97,94,0,16,132,148
2012031623,1,0,1,2,18.04,21.97,94,0,22,104,126
2012031700,1,0,0,2,18.04,21.97,94,6.0032,13,87,100
2012031701,1,0,0,2,18.04,21.97,94,0,12,57,69
2012031702,1,0,0,2,18.04,21.97,88,0,10,32,42
2012031703,1,0,0,2,18.04,21.97,88,0,2,24,26
2012031704,1,0,0,2,17.22,21.21,94,0,0,2,2
2012031705,1,0,0,2,17.22,21.21,94,6.0032,5,3,8
2012031706,1,0,0,2,17.22,21.21,94,12.998,1,29,30
2012031707,1,0,0,2,16.4,20.455,100,8.9981,29,57,86
2012031708,1,0,0,2,17.22,21.21,94,7.0015,63,155,218
2012031709,1,0,0,2,18.04,21.97,88,6.0032,104,217,321
2012031710,1,0,0,2,20.5,24.24,77,6.0032,140,303,443
2012031711,1,0,0,2,21.32,25,77,8.9981,226,359,585
2012031712,1,0,0,1,22.96,26.515,68,11.0014,286,365,651
2012031713,1,0,0,1,24.6,30.305,60,7.0015,286,400,686
2012031714,1,0,0,1,25.42,31.06,53,6.0032,352,338,690
2012031715,1,0,0,1,26.24,31.06,53,8.9981,357,322,679
2012031716,1,0,0,1,26.24,31.06,50,0,367,318,685
2012031717,1,0,0,1,26.24,31.06,50,8.9981,291,357,648
2012031718,1,0,0,1,25.42,31.06,57,19.9995,221,339,560
2012031719,1,0,0,1,23.78,27.275,64,19.0012,155,262,417
2012031720,1,0,0,1,22.96,26.515,64,12.998,89,182,271
2012031721,1,0,0,1,22.14,25.76,68,11.0014,54,169,223
2012031722,1,0,0,1,22.14,25.76,68,0,58,153,211
2012031723,1,0,0,1,20.5,24.24,77,11.0014,34,151,185
2012031800,1,0,0,1,18.86,22.725,88,12.998,27,80,107
2012031801,1,0,0,1,18.86,22.725,82,8.9981,25,88,113
2012031802,1,0,0,2,18.86,22.725,82,7.0015,15,41,56
2012031803,1,0,0,2,18.04,21.97,88,8.9981,3,15,18
2012031804,1,0,0,2,17.22,21.21,94,11.0014,6,8,14
2012031805,1,0,0,2,16.4,20.455,94,7.0015,0,6,6
2012031806,1,0,0,2,16.4,20.455,94,7.0015,2,9,11
2012031807,1,0,0,3,17.22,21.21,88,11.0014,17,25,42
2012031808,1,0,0,2,17.22,21.21,88,7.0015,25,71,96
2012031809,1,0,0,2,17.22,21.21,88,6.0032,65,113,178
2012031810,1,0,0,2,17.22,21.21,88,7.0015,139,212,351
2012031811,1,0,0,2,18.04,21.97,82,11.0014,129,239,368
2012031812,1,0,0,2,18.04,21.97,88,8.9981,222,281,503
2012031813,1,0,0,2,18.86,22.725,82,11.0014,198,346,544
2012031814,1,0,0,2,20.5,24.24,77,6.0032,218,303,521
2012031815,1,0,0,1,22.14,25.76,68,6.0032,240,314,554
2012031816,1,0,0,1,22.14,25.76,73,6.0032,229,312,541
2012031817,1,0,0,1,22.96,26.515,64,6.0032,233,308,541
2012031818,1,0,0,1,22.96,26.515,64,11.0014,165,294,459
2012031819,1,0,0,1,22.96,26.515,64,11.0014,118,234,352
2012031820,1,0,0,1,21.32,25,77,8.9981,59,139,198
2012031821,1,0,0,1,21.32,25,72,6.0032,44,129,173
2012031822,1,0,0,1,20.5,24.24,77,7.0015,21,79,100
2012031823,1,0,0,1,19.68,23.485,82,11.0014,7,39,46
2012031900,1,0,1,1,19.68,23.485,82,7.0015,4,19,23
2012031901,1,0,1,1,18.86,22.725,88,7.0015,0,15,15
2012031902,1,0,1,1,18.86,22.725,88,11.0014,1,7,8
2012031903,1,0,1,1,18.86,22.725,88,6.0032,0,2,2
2012031904,1,0,1,1,18.04,21.97,94,0,0,3,3
2012031905,1,0,1,1,18.04,21.97,94,0,0,31,31
2012031906,1,0,1,1,18.86,22.725,88,8.9981,2,118,120
2012031907,1,0,1,1,18.86,22.725,88,12.998,25,329,354
2012031908,1,0,1,1,18.86,22.725,88,7.0015,16,563,579
2012031909,1,0,1,1,20.5,24.24,72,11.0014,55,276,331
2012031910,1,0,1,1,21.32,25,72,8.9981,56,128,184
2012031911,1,0,1,1,22.96,26.515,68,11.0014,56,145,201
2012031912,1,0,1,1,24.6,30.305,64,16.9979,71,211,282
2012031913,1,0,1,1,25.42,30.305,61,16.9979,69,194,263
2012031914,1,0,1,2,26.24,31.06,57,12.998,60,200,260
2012031915,1,0,1,1,26.24,31.06,57,15.0013,97,189,286
2012031916,1,0,1,1,27.06,31.06,50,15.0013,65,320,385
2012031917,1,0,1,1,26.24,31.06,53,15.0013,106,615,721
2012031918,1,0,1,1,26.24,31.06,57,16.9979,120,681,801
2012031919,1,0,1,1,25.42,30.305,61,15.0013,86,463,549
2012031920,1,0,1,1,24.6,30.305,64,15.0013,34,296,330
2012031921,1,0,1,1,24.6,30.305,64,11.0014,33,190,223
2012031922,1,0,1,2,22.96,26.515,73,11.0014,17,131,148
2012031923,1,0,1,2,22.96,26.515,78,8.9981,9,45,54
2012040100,2,0,0,2,14.76,16.665,76,16.9979,8,59,67
2012040101,2,0,0,2,14.76,17.425,76,11.0014,13,49,62
2012040102,2,0,0,2,14.76,17.425,76,11.0014,20,61,81
2012040103,2,0,0,2,13.94,16.665,81,8.9981,4,21,25
2012040104,2,0,0,2,13.94,17.425,81,6.0032,3,9,12
2012040105,2,0,0,2,13.94,17.425,81,6.0032,8,10,18
2012040106,2,0,0,2,14.76,17.425,76,8.9981,9,88,97
2012040107,2,0,0,2,14.76,17.425,71,8.9981,29,55,84
2012040108,2,0,0,2,14.76,18.18,76,6.0032,37,88,125
2012040109,2,0,0,2,14.76,17.425,81,8.9981,102,173,275
2012040110,2,0,0,2,16.4,20.455,71,7.0015,132,228,360
2012040111,2,0,0,2,16.4,20.455,71,12.998,180,271,451
2012040112,2,0,0,2,17.22,21.21,67,15.0013,187,258,445
2012040113,2,0,0,2,18.04,21.97,62,12.998,190,274,464
2012040114,2,0,0,2,19.68,23.485,55,15.0013,283,278,561
2012040115,2,0,0,1,20.5,24.24,55,16.9979,295,278,573
2012040116,2,0,0,1,21.32,25,52,16.9979,236,275,511
2012040117,2,0,0,1,21.32,25,55,19.0012,232,323,555
2012040118,2,0,0,1,21.32,25,52,19.9995,153,279,432
2012040119,2,0,0,1,21.32,25,55,15.0013,110,236,346
2012040120,2,0,0,2,20.5,24.24,59,15.0013,66,166,232
2012040121,2,0,0,2,20.5,24.24,59,11.0014,33,101,134
2012040122,2,0,0,3,20.5,24.24,63,7.0015,7,61,68
2012040123,2,0,0,3,18.86,22.725,72,0,10,53,63
2012040200,2,0,1,3,18.04,21.97,82,7.0015,6,11,17
2012040201,2,0,1,3,17.22,21.21,88,6.0032,0,5,5
2012040202,2,0,1,3,18.04,21.97,94,8.9981,2,3,5
2012040204,2,0,1,1,16.4,20.455,76,32.9975,2,2,4
2012040205,2,0,1,1,16.4,20.455,76,32.9975,2,22,24
2012040206,2,0,1,1,14.76,15.91,71,31.0009,6,104,110
2012040207,2,0,1,1,13.94,15.15,66,26.0027,12,294,306
2012040208,2,0,1,1,14.76,16.665,57,22.0028,36,553,589
2012040209,2,0,1,1,15.58,19.695,54,23.9994,52,265,317
2012040210,2,0,1,1,16.4,20.455,50,35.0008,85,119,204
2012040211,2,0,1,1,17.22,21.21,47,30.0026,81,128,209
2012040212,2,0,1,1,18.04,21.97,44,30.0026,100,181,281
2012040213,2,0,1,1,18.86,22.725,36,19.9995,97,184,281
2012040214,2,0,1,1,18.86,22.725,31,27.9993,127,141,268
2012040215,2,0,1,1,19.68,23.485,33,27.9993,132,192,324
2012040216,2,0,1,1,20.5,24.24,34,22.0028,104,291,395
2012040217,2,0,1,1,20.5,24.24,29,19.0012,128,601,729
2012040218,2,0,1,1,20.5,24.24,27,16.9979,75,543,618
2012040219,2,0,1,1,20.5,24.24,27,16.9979,66,428,494
2012040220,2,0,1,1,18.86,22.725,31,11.0014,48,281,329
2012040221,2,0,1,1,18.86,22.725,28,8.9981,24,214,238
2012040222,2,0,1,1,17.22,21.21,44,12.998,17,106,123
2012040223,2,0,1,1,18.04,21.97,35,11.0014,6,60,66
2012040300,2,0,1,1,16.4,20.455,43,8.9981,1,32,33
2012040301,2,0,1,1,15.58,19.695,46,15.0013,0,11,11
2012040302,2,0,1,1,14.76,17.425,53,11.0014,0,5,5
2012040303,2,0,1,1,15.58,19.695,46,0,0,3,3
2012040304,2,0,1,1,13.12,16.665,66,6.0032,0,1,1
2012040305,2,0,1,1,13.12,16.665,66,6.0032,2,25,27
2012040306,2,0,1,1,12.3,15.91,61,6.0032,2,98,100
2012040307,2,0,1,1,13.12,16.665,66,6.0032,14,327,341
2012040308,2,0,1,1,13.94,18.18,57,0,27,577,604
2012040309,2,0,1,1,17.22,21.21,38,6.0032,54,354,408
2012040310,2,0,1,1,18.04,21.97,33,0,77,142,219
2012040311,2,0,1,1,19.68,23.485,23,0,91,167,258
2012040312,2,0,1,1,21.32,25,25,0,101,230,331
2012040313,2,0,1,1,22.96,26.515,19,16.9979,120,225,345
2012040314,2,0,1,1,22.96,26.515,21,15.0013,120,191,311
2012040315,2,0,1,1,24.6,29.545,20,12.998,109,207,316
2012040316,2,0,1,1,25.42,30.305,21,11.0014,145,340,485
2012040317,2,0,1,1,25.42,30.305,17,12.998,123,634,757
2012040318,2,0,1,1,24.6,30.305,26,11.0014,139,661,800
2012040319,2,0,1,1,22.96,26.515,26,7.0015,98,460,558
2012040320,2,0,1,1,22.96,26.515,24,8.9981,54,325,379
